X1,X2,X3,X4,X5,X6,X7,X8,Y
53.90411755143695,65.11764807683187,69.60566441963987,18.703122994652407,22.86909803921569,22.746424242424244,230.04172296693469,2.276117962466487,0
43.77034935615004,59.11418751242594,93.06384612817942,29.755024,40.400588,64.180388,22.582617234468948,0.7366613226452909,3
56.73839093640016,71.99740151533248,96.6621633076156,40.470168,52.1352,70.593684,23.877018036072144,0.9183486973947896,1
47.58458311374497,57.79601362997487,65.18425739361336,15.27253953488372,18.894393798449613,20.32514108527132,151.128740206442,1.6492724785474442,0
40.4669431682503,46.790628175974895,69.06656771392655,14.07776,16.441392,24.14224,64.05772344689379,1.0782284569138276,2
45.84854336972306,53.3916286170948,76.81430403363946,18.357568,21.438668,30.48674,55.96420040080161,1.0508456913827655,2
66.87604398873654,80.85157420376466,106.2538140266014,47.657976,58.647556,74.37998,153.24069739478963,2.7024769539078166,1
59.971013950654,64.49224628413012,83.82563825848321,28.626669709782817,30.951302133384587,39.78041114100839,122.785412821953,1.7145149642943114,4
64.50511030470011,69.63601658448157,89.66692728263827,30.748553106212423,33.29655310621242,42.81097394789579,95.60285140562252,1.0841927710843375,4
